Thickness,ContinuousMeasurement1,ContinuousMeasurement2
32.33,0.839988878,0.372773097
32.34,0.141652417,0.827797134
32.35,0.778073919,0.066590654
32.36,0.569273919,0.282510308
32.37,0.018356116,0.99005009
32.38,0.542296644,0.550360331
32.39,0.184605564,0.51642077
32.4,0.157902641,0.745804806
32.41,0.344007314,0.714284817
32.42,0.52377145,0.823639894
32.43,0.156011097,0.570929624
32.44,0.415628868,0.028700175
32.45,0.61378877,0.013190715
32.46,0.142213706,0.406099218
32.47,0.918914405,0.272832897
32.48,0.716159368,0.879575938
32.49,0.027692207,0.691634401
32.5,0.004847921,0.226018051
32.51,0.636552593,0.376698657
32.52,0.184251899,0.000735303
32.53,0.543255827,0.48266064
32.54,0.252437388,0.303100445
32.55,0.939804272,0.966927061
32.56,0.862450173,0.658433856
32.57,0.5850466,0.084303453
32.58,0.016361949,0.785413674
32.59,0.991402623,0.520221629
32.6,0.894789241,0.499043266
32.61,0.901424401,0.448670839
32.62,0.465133686,0.69090895
32.63,0.527442125,0.181081401
32.64,0.916662885,0.598467538
32.65,0.450331293,0.07328217
32.66,0.197997847,0.142856203
32.67,0.969376727,0.031619586
32.68,0.383941487,0.804758254
32.69,0.658041436,0.961282059
32.7,0.590511116,0.148126711
32.71,0.110668334,0.48081046
32.72,0.533174299,0.10424035
32.73,0.271613307,0.506665487
32.74,0.618964213,0.026086138
32.75,0.012694721,0.111947216
32.76,0.799088775,0.252663941
32.77,0.808632711,0.084831644
32.78,0.607605336,0.066340401
32.79,0.066264539,0.12657819
32.8,0.129588324,0.831784053
32.81,0.305319562,0.732740974
32.82,0.072240094,0.997035166
32.83,0.38256734,0.461936519
32.84,0.924435077,0.177970735
32.85,0.56255453,0.54631149
32.86,0.635662216,0.190314231
32.87,0.85209363,0.0667481
32.88,0.788866236,0.789486356
32.89,0.597779223,0.039884734
32.9,0.181164922,0.475511875
32.91,0.341961656,0.853496725
32.92,0.903747036,0.276118568
32.93,0.733882579,0.060511541
32.94,0.459513858,0.682216406
32.95,0.355866898,0.394312867
32.96,0.27339159,0.026180425
32.97,0.246437035,0.231391581
32.98,0.981074838,0.87711497
32.99,0.874684743,0.407411352
33,0.496618111,0.88022451
33.01,0.955098559,0.209606629
33.02,0.234831173,0.304991658
33.03,0.193355252,0.531041176
33.04,0.533336484,0.103604015
33.05,0.738728578,0.647272505
33.06,0.718581904,0.113756179
33.07,0.340799,0.163392469
33.08,0.67215369,0.915837851
33.09,0.933577804,0.595895154
33.1,0.652647375,0.726587051
33.11,0.296847469,0.305317668
33.12,0.983468343,0.506319128
33.13,0.947906057,0.697095993
33.14,0.716782128,0.95681745
33.15,0.8916362,0.160904439
33.16,0.833736498,0.007791243
33.17,0.984374441,0.695677396
33.18,0.656435516,0.595202136
33.19,0.456042093,0.074597486
33.2,0.794993901,0.988894248
33.21,0.869844805,0.548204091
33.22,0.793547171,0.592077024
33.23,0.909001124,0.763179573
33.24,0.394232264,0.775664546
33.25,0.90735695,0.89602335
33.26,0.501163625,0.296141433
33.27,0.65625258,0.797078746
33.28,0.362910198,0.538769883
33.29,0.925950533,7.46708E-05
33.3,0.10578758,0.806736655
33.31,0.001583594,0.588248081
33.32,0.532776002,0.469032106
33.33,0.327813027,0.156622443
33.34,0.893369052,0.428595821
33.35,0.208218675,0.259680743
33.36,0.02902528,0.654611711
33.37,0.638548283,0.565460265
33.38,0.682423242,0.504346247
33.39,0.92691788,0.207349317
33.4,0.368824193,0.612194572
33.41,0.790089074,0.353991425
33.42,0.944972125,0.091644768
33.43,0.834439759,0.342875963
33.44,0.796076908,0.050289524
33.45,0.131366687,0.97679195
33.46,0.744097552,0.248989677
33.47,0.579978366,0.886505435
33.48,0.225869608,0.358282919
33.49,0.193805812,0.317416632
33.5,0.420454525,0.641780779
33.51,0.629526993,0.221838794
33.52,0.603581568,0.683383657
33.53,0.034521934,0.342875353
33.54,0.068796427,0.552708794
33.55,0.603382775,0.800246184
33.56,0.583130011,0.268803811
33.57,0.339387952,0.134445847
33.58,0.918404683,0.226636768
33.59,0.651742455,0.802032267
33.6,0.186220263,0.038213596
33.61,0.715645978,0.391398126
33.62,0.437180856,0.467667404
33.63,0.930623523,0.807816737
33.64,0.592451381,0.00397327
33.65,0.044816573,0.905117446
33.66,0.999741849,0.522549191
33.67,0.2011793,0.740304052
33.68,0.564097719,0.839792335
33.69,0.086821371,0.943725322
33.7,0.557183578,0.533200919
33.71,0.560263684,0.037898819
33.72,0.54788182,0.576890049
33.73,0.539997966,0.562573249
33.74,0.650739154,0.751679164
33.75,0.890259035,0.484121281
33.76,0.194587321,0.607666824
33.77,0.830608094,0.067113188
33.78,0.81947747,0.94571878
33.79,0.755962559,0.13725146
33.8,0.62864547,0.398088292
33.81,0.297787619,0.840880905
33.82,0.964466234,0.389141453
33.83,0.380148096,0.978223142
33.84,0.691842659,0.315553719
33.85,0.174349848,0.996461531
33.86,0.513358768,0.563456229
33.87,0.073902322,0.230760563
33.88,0.884432786,0.726127573
33.89,0.757629911,0.828001592
33.9,0.781416045,0.92303513
33.91,0.493424527,0.828303472
33.92,0.068891035,0.351530673
33.93,0.353192341,0.098868392
33.94,0.052324256,0.273358039
33.95,0.190969368,0.649272498
33.96,0.235590031,0.961092502
33.97,0.264741939,0.526128751
33.98,0.420748875,0.229643785
33.99,0.090099376,0.227700002
34,0.736669502,0.824314068
34.01,0.976376626,0.527049456
34.02,0.847114373,0.405292832
34.03,0.884390583,0.49923922
34.04,0.408197246,0.750426879
34.05,0.659154442,0.842275485
34.06,0.336786771,0.754770899
34.07,0.44430081,0.477749203
34.08,0.760305891,0.1541482
34.09,0.644533493,0.231045742
34.1,0.260311736,0.342892585
34.11,0.458836864,0.268021714
34.12,0.222467872,0.353188485
34.13,0.708329282,0.626120489
34.14,0.074379437,0.23855094
34.15,0.839346075,0.92561801
34.16,0.454137416,0.443211488
34.17,0.358064264,0.993038091
34.18,0.723751093,0.987146027
34.19,0.462223458,0.716437845
34.2,0.153248383,0.363108423
34.21,0.745658727,0.516223836
34.22,0.488402189,0.391918579
34.23,0.063825234,0.399093534
34.24,0.493785263,0.831799898
34.25,0.161495807,0.854262619
34.26,0.489860924,0.120322223
34.27,0.735134567,0.655924927
34.28,0.094261032,0.185701045
34.29,0.845201841,0.580278461
34.3,0.056986507,0.659989147
34.31,0.305789489,0.494131999
34.32,0.204053882,0.525393445
34.33,0.928742629,0.724699402
34.34,0.740819176,0.5013038
34.35,0.370599758,0.63405921
34.36,0.697572689,0.307125071
34.37,0.982497615,0.896012303
34.38,0.549288731,0.857591449
34.39,0.79477497,0.050439773
34.4,0.469469957,0.7177908
34.41,0.342656944,0.441101823
34.42,0.079112487,0.248242098
34.43,0.183132051,0.221424209
34.44,0.329938344,0.266507838
34.45,0.194509792,0.214035748
34.46,0.212253359,0.455328664
34.47,0.137257876,0.491996877
34.48,0.012284542,0.692990641
34.49,0.951695986,0.942513796
34.5,0.162585081,0.426913262
34.51,0.940834569,0.441746637
34.52,0.366279633,0.007854978
34.53,0.304441984,0.797843719
34.54,0.515133812,0.154190027
34.55,0.957369592,0.463693819
34.56,0.517190264,0.734534461
34.57,0.861807337,0.368783056
34.58,0.43852132,0.647246404
34.59,0.365951282,0.164092183
34.6,0.255469298,0.222599448
34.61,0.07960016,0.558584158
34.62,0.998651207,0.770574267
34.63,0.562310394,0.764918339
34.64,0.389701767,0.578093738
34.65,0.924959972,0.208864282
34.66,0.106793736,0.477824883
34.67,0.124568729,0.095595329
34.68,0.462339081,0.789199448
34.69,0.833944866,0.65061295
34.7,0.456656624,0.732390517
34.71,0.992055988,0.134890929
34.72,0.125693247,0.299689857
34.73,0.489438497,0.948454607
34.74,0.208528657,0.304341825
34.75,0.992175611,0.111543206
34.76,0.84718251,0.660369598
34.77,0.440711134,0.316503665
34.78,0.504376941,0.087989215
34.79,0.723929186,0.455021577
34.8,0.938986815,0.682867597
34.81,0.625416188,0.26749684
34.82,0.91900166,0.559606322
34.83,0.445378305,0.003438312
34.84,0.346425064,0.320626975
34.85,0.233564171,0.910650692
34.86,0.256573219,0.07937282
34.87,0.20040265,0.680801019
34.88,0.387867913,0.743435992
34.89,0.667859161,0.016338568
34.9,0.356714993,0.463693261
34.91,0.290739765,0.907378366
34.92,0.480686359,0.886565508
34.93,0.865179757,0.805164252
34.94,0.830631379,0.421549156
34.95,0.593444079,0.510370322
34.96,0.323426803,0.734847062
34.97,0.012624949,0.870699456
34.98,0.142574325,0.513116827
34.99,0.22945524,0.972709587
35,0.368065903,0.707047392
35.01,0.074953256,0.951659907
35.02,0.651344797,0.93845063
35.03,0.405596455,0.248605218
35.04,0.178962852,0.115939149
35.05,0.136308123,0.25666771
35.06,0.6871015,0.926037763
35.07,0.5569674,0.435607273
35.08,0.135631599,0.281107369
35.09,0.579572297,0.88541008
35.1,0.190066993,0.633672429
35.11,0.967281933,0.829394852
35.12,0.42939474,0.33517107
35.13,0.830341805,0.930842288
35.14,0.991279871,0.637619762
35.15,0.31261271,0.943856579
35.16,0.075514022,0.332289657
35.17,0.322014068,0.954111493
35.18,0.634115247,0.059635329
35.19,0.286079391,0.102818942
35.2,0.546043602,0.792354324
35.21,0.740277372,0.860547599
35.22,0.734471396,0.771658496
35.23,0.898306848,0.032821281
35.24,0.431769617,0.807328548
35.25,0.66659137,0.114796124
35.26,0.708885256,0.107189342
35.27,0.048236733,0.244879734
35.28,0.632232673,0.716853
35.29,0.502699002,0.111887003
35.3,0.970815504,0.288425573
35.31,0.21166455,0.408577949
35.32,0.774605358,0.047659563
35.33,0.770946881,0.905601932
35.34,0.366682665,0.477341695
35.35,0.285765791,0.732166086
35.36,0.879732065,0.174014982
35.37,0.794248227,0.350041899
35.38,0.761388395,0.294933282
35.39,0.087654068,0.954437678
35.4,0.840045786,0.657723495
35.41,0.212764389,0.954340852
35.42,0.13913045,0.250789746
35.43,0.767521781,0.774752192
35.44,0.349885594,0.133646473
35.45,0.149132866,0.381290474
35.46,0.100540164,0.954661341
35.47,0.466948171,0.878489295
35.48,0.056923241,0.419871319
35.49,0.920698704,0.863017101
35.5,0.832558234,0.089937935
35.51,0.558239212,0.438179359
35.52,0.39405566,0.406538574
35.53,0.519234201,0.610083123
35.54,0.131244842,0.854714278
35.55,0.962243045,0.684229489
35.56,0.69369052,0.382915512
35.57,0.737315319,0.616618634
35.58,0.235377296,0.227942176
35.59,0.338201871,0.876939366
35.6,0.191222208,0.0049007
35.61,0.045156956,0.59472448
35.62,0.707961756,0.990317513
35.63,0.579703816,0.360097392
35.64,0.730283442,0.326896305
35.65,0.329621377,0.869872891
35.66,0.210157048,0.129903497
35.67,0.168436649,0.320085789
35.68,0.499203176,0.210336225
35.69,0.075545138,0.197620661
35.7,0.528918054,0.717681094
35.71,0.613375373,0.713158343
35.72,0.828395578,0.412243035
35.73,0.607333853,0.017392767
35.74,0.304512417,0.518014627
35.75,0.156441737,0.62182293
35.76,0.331902742,0.904256291
35.77,0.677553485,0.186689334
35.78,0.462098906,0.510213211
35.79,0.200744092,0.35415881
35.8,0.726999637,0.532635566
35.81,0.784580786,0.227816825
35.82,0.332385634,0.578101128
35.83,0.909164973,0.930211183
35.84,0.144877288,0.082275839
35.85,0.226503569,0.424334109
35.86,0.925495446,0.067332544
35.87,0.992210605,0.48917888
35.88,0.391402122,0.60433156
35.89,0.509997261,0.860882416
35.9,0.604588089,0.846522902
35.91,0.028052408,0.485118956
35.92,0.483309791,0.896063112
35.93,0.081432232,0.328996046
35.94,0.826156913,0.340363252
35.95,0.875786504,0.457450712
35.96,0.228767288,0.191089952
35.97,0.660386361,0.671256653
35.98,0.938657289,0.108882997
35.99,0.029601917,0.240165029
36,0.733488794,0.306098366
36.01,0.081735965,0.010213615
36.02,0.389553712,0.737706452
36.03,0.748159968,0.38881141
36.04,0.709876919,0.355635572
36.05,0.072052946,0.688415301
36.06,0.898509667,0.783884792
36.07,0.935452964,0.139750431
36.08,0.6518769,0.735231429
36.09,0.034757661,0.083846323
36.1,0.780475681,0.236588902
36.11,0.868264895,0.244133507
36.12,0.578856882,0.679032337
36.13,0.165004575,0.938709099
36.14,0.212611532,0.182830913
36.15,0.6117002,0.254743917
36.16,0.90597207,0.203675841
36.17,0.184950175,0.61603951
36.18,0.616399033,0.274158207
36.19,0.250193489,0.022271799
36.2,0.339023043,0.385224078
36.21,0.278849419,0.10728527
36.22,0.585500372,0.760037096
36.23,0.2913973,0.962464969
36.24,0.487705891,0.417501932
36.25,0.703704849,0.853945542
36.26,0.896751788,0.961683636
36.27,0.81102221,0.635018274
36.28,0.59512097,0.323366562
36.29,0.140325318,0.940799253
36.3,0.189778636,0.746911274
36.31,0.9651958,0.674048066
36.32,0.779137784,0.169390552
36.33,0.611591527,0.962815717
36.34,0.380223351,0.810654326
36.35,0.634221452,0.369296271
36.36,0.7310007,0.943177695
36.37,0.837899995,0.780317588
36.38,0.95556841,0.354786729
36.39,0.985663035,0.291911634
36.4,0.647487165,0.230887056
36.41,0.069347576,0.387475583
36.42,0.117364728,0.683169292
36.43,0.359104237,0.389507448
36.44,0.561462344,0.358867039
36.45,0.656973239,0.426163731
36.46,0.18023425,0.188019105
36.47,0.024552397,0.34888946
36.48,0.268559913,0.443439154
36.49,0.323001395,0.056154948
36.5,0.787694841,0.729528747
36.51,0.932743418,0.624998807
36.52,0.071363023,0.688007523
36.53,0.307363097,0.246341949
36.54,0.071745779,0.35692278
36.55,0.183190486,0.032923781
36.56,0.991056622,0.12990934
36.57,0.444985787,0.478883452
36.58,0.29333172,0.555557855
36.59,0.283704423,0.748610414
36.6,0.61726838,0.363797846
36.61,0.008337352,0.976732107
36.62,0.331347598,0.383596037
36.63,0.494009438,0.510740705
36.64,0.613463187,0.082163784
36.65,0.071775909,0.454142182
36.66,0.514981036,0.014603381
36.67,0.538912262,0.044151275
36.68,0.596222432,0.581109388
36.69,0.305903553,0.192606223
36.7,0.483356184,0.060972391
36.71,0.685886014,0.804974314
36.72,0.682778049,0.512524036
36.73,0.808921023,0.666646927
36.74,0.231366537,0.836422729
36.75,0.179343811,0.618778589
36.76,0.492431106,0.026800126
36.77,0.50078098,0.662870521
36.78,0.594549261,0.895363413
36.79,0.543813506,0.678527356
36.8,0.10195565,0.464250929
36.81,0.616536432,0.133941016
36.82,0.925324109,0.081531452
36.83,0.59840942,0.322509386
36.84,0.987364139,0.145634695
36.85,0.743136532,0.431724094
36.86,0.811946228,0.11153427
36.87,0.025219181,0.189724705
36.88,0.673593848,0.890972364
36.89,0.451424469,0.2560484
36.9,0.549605878,0.204931736
36.91,0.969952714,0.544724451
36.92,0.185511057,0.92968387
36.93,0.166649967,0.56845766
36.94,0.362149198,0.890493007
36.95,0.317536262,0.542930992
36.96,0.658193588,0.408169307
36.97,0.865351209,0.357268748
36.98,0.000177881,0.518607167
36.99,0.071785051,0.520372616
37,0.805215253,0.766098433
37.01,0.389257589,0.522568914
37.02,0.130236616,0.922994947
37.03,0.285383768,0.030297719
37.04,0.511597767,0.823307487
37.05,0.427513212,0.037082279
37.06,0.247304014,0.964597657
37.07,0.852567451,0.038336805
37.08,0.57153439,0.381058106
37.09,0.544578931,0.421171573
37.1,0.147983956,0.078004574
37.11,0.947772997,0.609731705
37.12,0.590791513,0.692290814
37.13,0.355133209,0.787072501
37.14,0.468324169,0.709581256
37.15,0.020558071,0.184535141
37.16,0.719716376,0.048401792
37.17,0.067192451,0.491203731
37.18,0.021176569,0.025725019
37.19,0.520211157,0.972051887
37.2,0.431800155,0.294598313
37.21,0.108017837,0.228278651
37.22,0.694625867,0.117653584
37.23,0.77546193,0.836327836
37.24,0.061299361,0.360789671
37.25,0.811910055,0.167870351
37.26,0.595613593,0.578371431
37.27,0.786438975,0.002800385
37.28,0.26979847,0.667800052
37.29,0.066106118,0.80040244
37.3,0.457005739,0.001805073
37.31,0.492653859,0.644857686
37.32,0.608359306,0.401073689
37.33,0.892216634,0.778761388
37.34,0.44746211,0.888002648
37.35,0.045292572,0.533706488
37.36,0.786455987,0.39873022
37.37,0.804928614,0.163229388
37.38,0.047837241,0.370756752
37.39,0.475020788,0.057391816
37.4,0.073239315,0.393889706
37.41,0.472879951,0.60545982
37.42,0.374182882,0.831044245
37.43,0.696736708,0.32151572
37.44,0.841014793,0.07862942
37.45,0.401904317,0.117419859
37.46,0.415136405,0.026853591
37.47,0.492594478,0.990205841
37.48,0.472180249,0.172337747
37.49,0.477250023,0.128546141
37.5,0.478426172,0.335644234
37.51,0.370117565,0.998662745
37.52,0.77621566,0.519358461
37.53,0.627719072,0.171384545
37.54,0.079525476,0.657579691
37.55,0.426635947,0.536149579
37.56,0.161897575,0.344600636
37.57,0.171762712,0.39291326
37.58,0.529386434,0.400018212
37.59,0.870790729,0.971006575
37.6,0.310431292,0.875492243
37.61,0.448283699,0.158158881
37.62,0.003641189,0.369422729
37.63,0.586131307,0.042037205
37.64,0.400392443,0.697166249
37.65,0.046156508,0.047045289
37.66,0.737560773,0.992183767
37.67,0.640948892,0.998841881
37.68,0.825854438,0.480346008
37.69,0.900403275,0.659977111
37.7,0.501503075,0.346468897
37.71,0.714075754,0.694120601
37.72,0.731141381,0.506082808
37.73,0.322192492,0.36443715
37.74,0.707409076,0.566800556
37.75,0.464513786,0.081880504
37.76,0.924413005,0.983198763
37.77,0.046762677,0.875362944
37.78,0.497739377,0.765527219
37.79,0.300368991,0.527833732
37.8,0.366424097,0.973096535
37.81,0.434746388,0.146010511
37.82,0.835810088,0.558310398
37.83,0.626815112,0.781095075
37.84,0.903707764,0.274253262
37.85,0.086481115,0.768944332
37.86,0.637665661,0.31068604
37.87,0.451548701,0.841163748
37.88,0.505801176,0.866932876
37.89,0.379732101,0.961602569
37.9,0.372663906,0.731619909
37.91,0.974861789,0.664425097
37.92,0.578062017,0.685756848
37.93,0.024545447,0.047889485
37.94,0.968138113,0.664200648
37.95,0.705651867,0.684765851
37.96,0.722535563,0.305893575
37.97,0.297850652,0.683003025
37.98,0.819046544,0.913933602
37.99,0.534042012,0.753170087
38,0.004774467,0.854589651
38.01,0.165042213,0.672024454
38.02,0.769137774,0.402703113
38.03,0.258538589,0.13204247
38.04,0.81994778,0.809142634
38.05,0.940317087,0.884150297
38.06,0.841917924,0.146848552
38.07,0.627170298,0.136096104
38.08,0.21786973,0.762715006
38.09,0.14563959,0.343903188
38.1,0.774251672,0.028922273
38.11,0.144191545,0.018757225
38.12,0.911919638,0.541857745
38.13,0.870184349,0.932006994
38.14,0.665681249,0.120857652
38.15,0.837373787,0.544388052
38.16,0.397028659,0.303891258
38.17,0.052166443,0.076413629
38.18,0.906511191,0.247461021
38.19,0.971818475,0.262469836
38.2,0.510049122,0.092291791
38.21,0.800770122,0.815275564
38.22,0.603679233,0.050142493
38.23,0.624585535,0.710260064
38.24,0.849595873,0.407323756
38.25,0.116592699,0.633101084
38.26,0.969795617,0.52639731
38.27,0.381153778,0.141449084
38.28,0.168063469,0.854885103
38.29,0.077756073,0.93234139
38.3,0.205281792,0.02125597
38.31,0.523918968,0.545430246
38.32,0.236096812,0.979294277
38.33,0.007234164,0.979236729
38.34,0.040009795,0.867652333
38.35,0.208292233,0.735150456
38.36,0.337987226,0.856953793
38.37,0.698551408,0.937664513
38.38,0.411938997,0.825346384
38.39,0.930556945,0.135041451
38.4,0.734767331,0.495875089
38.41,0.616299227,0.340197608
38.42,0.923528919,0.689847244
38.43,0.647290433,0.221207099
38.44,0.375940999,0.901766048
38.45,0.207053924,0.491312561
38.46,0.602788984,0.289114867
38.47,0.950193939,0.332096702
38.48,0.503882906,0.375410128
38.49,0.550690947,0.067838282
38.5,0.066760756,0.481386982
38.51,0.132677499,0.708131551
38.52,0.715782596,0.1879395
38.53,0.977607208,0.708985085
38.54,0.793771171,0.120572656
38.55,0.933141624,0.732309317
38.56,0.333015947,0.393237418
38.57,0.119269295,0.900024246
38.58,0.123553977,0.251532951
38.59,0.199658981,0.346871391
38.6,0.72487208,0.935327696
38.61,0.847334341,0.739688615
38.62,0.211654685,0.50928312
38.63,0.807558217,0.094502252
38.64,0.030988194,0.099830509
38.65,0.248393576,0.686167643
38.66,0.461738414,0.612277376
38.67,0.763368707,0.184929123
38.68,0.539154603,0.983994679
38.69,0.881966863,0.545190846
38.7,0.829398469,0.997012721
38.71,0.398675602,0.816188139
38.72,0.808892502,0.638743922
38.73,0.120105972,0.476121399
38.74,0.986438004,0.863084612
38.75,0.298499618,0.828158442
38.76,0.441634982,0.256146352
38.77,0.361426961,0.893372408
38.78,0.848135451,0.618888123
38.79,0.413078431,0.664791117
38.8,0.514955551,0.336392729
38.81,0.592532929,0.172522952
38.82,0.202494996,0.104882763
38.83,0.460714332,0.793672193
38.84,0.728671798,0.817933756
38.85,0.020170208,0.575840445
38.86,0.984323217,0.199266845
38.87,0.298483378,0.701549562
38.88,0.129716386,0.191997298
38.89,0.208630284,0.513913685
38.9,0.308956248,0.678179637
38.91,0.605005505,0.692402786
38.92,0.748153795,0.732595482
38.93,0.515628853,0.357525187
38.94,0.626887677,0.14873828
38.95,0.893739705,0.387080594
38.96,0.053986137,0.11254327
38.97,0.247807375,0.728208398
38.98,0.988129579,0.191105487
38.99,0.728558595,0.195353741
39,0.522244147,0.111035869
39.01,0.535096167,0.779749405
39.02,0.399432952,0.035251568
39.03,0.630883037,0.208430799
39.04,0.669709934,0.788256589
39.05,0.070456761,0.816219688
39.06,0.764085392,0.719542992
39.07,0.064989784,0.101045987
39.08,0.095003796,0.780050515
39.09,0.675435876,0.693707542
39.1,0.817507413,0.373606963
39.11,0.936372301,0.129911608
39.12,0.243140665,0.182099171
39.13,0.484262298,0.166470599
39.14,0.868901801,0.243464934
39.15,0.524871708,0.993908167
39.16,0.843044527,0.08948803
39.17,0.620700888,0.992893359
39.18,0.490965352,0.941237868
39.19,0.080369977,0.492441247
39.2,0.896434413,0.634241337
39.21,0.516487145,0.477005053
39.22,0.016303219,0.437646817
39.23,0.536719641,0.884236246
39.24,0.56194509,0.604955085
39.25,0.11323321,0.091101087
39.26,0.831860224,0.626167872
39.27,0.534934763,0.198924103
39.28,0.522102644,0.427319064
39.29,0.479534754,0.952880708
39.3,0.66760258,0.250788093
39.31,0.199106381,0.793280546
39.32,0.141238776,0.959708158
39.33,0.614542929,0.703456746
39.34,0.496581771,0.01523354
39.35,0.521149351,0.380315954
39.36,0.271933606,0.674110564
39.37,0.687927474,0.578687925
39.38,0.543080148,0.325967802
39.39,0.32028956,0.119609022
39.4,0.524553078,0.501978889
39.41,0.561725694,0.110649457
39.42,0.234352513,0.912302605
39.43,0.17260383,0.788863484
39.44,0.931340935,0.858207864
39.45,0.60901076,0.708513506
39.46,0.909074865,0.051054308
39.47,0.880626757,0.483659749
39.48,0.533497512,0.857434852
39.49,0.778394002,0.15586845
39.5,0.361332224,0.827167753
39.51,0.14049359,0.430811657
39.52,0.972263839,0.186335151
39.53,0.002922644,0.218465144
39.54,0.489945708,0.442937975
39.55,0.096543224,0.233072504
39.56,0.596730569,0.101501614
39.57,0.434305948,0.313196001
39.58,0.518944983,0.967772326
39.59,0.343362017,0.534224
39.6,0.832590836,0.46368395
39.61,0.073185965,0.768333616
39.62,0.299139818,0.379337356
39.63,0.455149548,0.592939156
39.64,0.975742878,0.97816218
39.65,0.535023061,0.010586296
39.66,0.723195088,0.124841868
39.67,0.259660099,0.715148904
39.68,0.845370123,0.196277276
39.69,0.846238345,0.587784388
39.7,0.187988715,0.356869112
39.71,0.262103421,0.299891843
39.72,0.620142748,0.27162704
39.73,0.157507073,0.113208819
39.74,0.053146252,0.691619623
39.75,0.73996222,0.044435389
39.76,0.955840857,0.25468719
39.77,0.478467454,0.365447258
39.78,0.512464368,0.12552531
39.79,0.505983625,0.15913099
39.8,0.149807307,0.151151111
39.81,0.664495705,0.632319985
39.82,0.588459993,0.85709002
39.83,0.183484443,0.867715143
39.84,0.898552547,0.850364876
39.85,0.262880408,0.082547057
39.86,0.249322742,0.137968801
39.87,0.019278223,0.63234802
39.88,0.454093189,0.77181853
39.89,0.269008019,0.871975226
39.9,0.597571725,0.37797733
39.91,0.191477595,0.247344371
39.92,0.89640143,0.687470467
39.93,0.770626505,0.400091326
39.94,0.31839236,0.324124278
39.95,0.299860551,0.534487353
39.96,0.303746735,0.478179744
39.97,0.807031545,0.367208672
39.98,0.216689612,0.186498269
39.99,0.523492602,0.356954408
40,0.307828843,0.927224653
40.01,0.992684122,0.950532145
40.02,0.471560904,0.907476431
40.03,0.884962603,0.344547001
40.04,0.433607082,0.292072539
40.05,0.207893106,0.339560198
40.06,0.747045186,0.807131084
40.07,0.231944993,0.103940789
40.08,0.328940177,0.557928129
40.09,0.645656085,0.957833854
40.1,0.037325407,0.260781442
40.11,0.903238483,0.984958138
40.12,0.695446166,0.855381052
40.13,0.648979764,0.249497536
40.14,0.960949352,0.38906612
40.15,0.905447195,0.392678493
40.16,0.568109009,0.519684787
40.17,0.422669758,0.1012412
40.18,0.751584913,0.080458485
40.19,0.605038609,0.933514841
40.2,0.967543824,0.151144286
40.21,0.921671783,0.338001649
40.22,0.969243355,0.060127421
40.23,0.18152943,0.410769699
40.24,0.337104992,0.136175539
40.25,0.602612776,0.130382445
40.26,0.532439932,0.537181852
40.27,0.694241481,0.357832547
40.28,0.925881331,0.562924633
40.29,0.246794219,0.001474415
40.3,0.338609861,0.004751051
40.31,0.749380981,0.663249
40.32,0.289979424,0.044633966
40.33,0.228994626,0.913046704
40.34,0.094949888,0.235068089
40.35,0.801640494,0.041737638
40.36,0.329801267,0.246134317
40.37,0.265810583,0.218182631
40.38,0.626771133,0.024646244
40.39,0.112661221,0.180645211
40.4,0.383072599,0.131683639
40.41,0.091868812,0.216732733
40.42,0.432958002,0.598634086
40.43,0.471031757,0.631493901
40.44,0.782022968,0.182987576
40.45,0.03398825,0.315158533
40.46,0.560357481,0.672152984
40.47,0.54316754,0.830459964
40.48,0.45022393,0.000208956
40.49,0.559561838,0.103625732
40.5,0.7805799,0.779558203
40.51,0.732077534,0.064001141
40.52,0.957695504,0.169853976
40.53,0.949922614,0.391035129
40.54,0.689596366,0.082065857
40.55,0.64254036,0.633632471
40.56,0.931019738,0.51317471
40.57,0.944195781,0.962493921
40.58,0.074163933,0.207646072
40.59,0.381297659,0.335505589
40.6,0.739645497,0.928175971
40.61,0.601829431,0.145018944
40.62,0.797589099,0.032118142
40.63,0.177463201,0.34076536
40.64,0.66618905,0.302133447
40.65,0.313828908,0.326030936
40.66,0.505631339,0.72021056
40.67,0.730519933,0.797406445
40.68,0.316242186,0.514951363
40.69,0.467747247,0.21032938
40.7,0.125422496,0.133388017
40.71,0.919228981,0.666722742
40.72,0.369384129,0.793020141
40.73,0.76102049,0.41207113
40.74,0.263578188,0.762894044
40.75,0.223068392,0.598017966
40.76,0.810841026,0.936406144
40.77,0.674750747,0.680094395
40.78,0.85422256,0.451759839
40.79,0.208431242,0.111443358
40.8,0.675294288,0.808206666
40.81,0.437987349,0.110090073
40.82,0.619039807,0.280153506
40.83,0.042925453,0.206872198
40.84,0.069252278,0.125700165
40.85,0.324538207,0.855128308
40.86,0.508532799,0.956741178
40.87,0.520858182,0.480329348
40.88,0.354971535,0.481016943
40.89,0.448521664,0.629037463
40.9,0.818131651,0.729082808
40.91,0.987777774,0.877596485
40.92,0.33293853,0.902640492
40.93,0.836877237,0.530130987
40.94,0.599762733,0.083296047
40.95,0.21677384,0.161431295
40.96,0.052143987,0.405654973
40.97,0.925113572,0.000650919
40.98,0.161297825,0.504635068
40.99,0.914043228,0.240420642
41,0.463725352,0.020481665
41.01,0.18319725,0.782857516
41.02,0.863033735,0.420286329
41.03,0.239752202,0.417658282
41.04,0.340347112,0.74734615
41.05,0.88388524,0.739343681
41.06,0.295863073,0.14858108
